dr7objid,ra,dec,z,petroR50_r,deVAB_r,seeing_r,run,camcol,rerun,field,Zoo1,image
587730022254575915,219.2979,5.85575,0.0601829,5.539535,0.9647812,1.384328,2391,3,40,81,S,fpC-002391-r3-0081.fit.gz
587730023329759268,222.56,6.508111,0.0439322,7.875222,0.9647786,1.394889,2391,5,40,103,S,fpC-002391-r5-0103.fit.gz
587742061616758804,202.0128,21.61311,0.0431349,6.916461,0.964705,1.459284,5194,4,40,569,S,fpC-005194-r4-0569.fit.gz
587742629599969529,225.8544,14.36797,0.0497712,7.02397,0.9646465,1.483291,5326,6,40,169,S,fpC-005326-r6-0169.fit.gz
587733609089925337,245.9767,40.14322,0.0326208,7.702721,0.9645993,1.385273,3226,4,40,93,S,fpC-003226-r4-0093.fit.gz
587738948281106638,147.1716,34.38347,0.0381978,6.913933,0.9644614,1.542961,4469,5,40,245,S,fpC-004469-r5-0245.fit.gz
587731886275821771,130.1541,41.75592,0.0329612,8.207236,0.9641229,1.347822,2825,3,40,164,S,fpC-002825-r3-0164.fit.gz
588017627769995451,198.0369,45.17781,0.0366748,9.191046,0.9641099,1.170501,3818,6,41,230,S,fpC-003818-r6-0230.fit.gz
587738197189984517,120.681,55.8225,0.031885,6.249926,0.9638361,1.24316,4294,6,40,112,S,fpC-004294-r6-0112.fit.gz
587726033877729367,222.5311,2.945417,0.0963417,5.68696,0.9637096,1.4444,1462,6,40,648,S,fpC-001462-r6-0648.fit.gz
587725470135222371,137.0293,55.2788,0.04781,5.961642,0.9635833,1.320495,1331,4,40,220,S,fpC-001331-r4-0220.fit.gz
587741817313689799,136.8185,17.84719,0.0531089,3.635351,0.9633823,1.101076,5137,5,40,160,S,fpC-005137-r5-0160.fit.gz
587731869093199976,164.6782,53.11655,0.0908135,5.537559,0.9632254,1.376843,2821,3,40,122,S,fpC-002821-r3-0122.fit.gz
587736940909035538,217.3542,34.81303,0.0994533,4.583723,0.963115,1.094106,4002,2,40,66,S,fpC-004002-r2-0066.fit.gz
587737825678459006,127.2637,54.68928,0.0423679,5.50945,0.963106,1.390045,4208,2,40,160,S,fpC-004208-r2-0160.fit.gz
588017977836765437,232.0419,28.84253,0.0669414,6.481772,0.962896,1.080912,3900,2,41,641,S,fpC-003900-r2-0641.fit.gz
587741727112101895,176.1438,25.42147,0.0459612,6.923599,0.9628074,1.16838,5116,5,40,49,S,fpC-005116-r5-0049.fit.gz
587730845812196092,309.6756,-1.218194,0.0960632,3.645973,0.9627962,0.9893628,2583,1,40,45,S,fpC-002583-r1-0045.fit.gz
587736542555340823,215.7055,8.621861,0.0560054,4.893414,0.9627763,1.031249,3909,4,40,135,S,fpC-003909-r4-0135.fit.gz
588015508748959920,37.60563,-0.3643889,0.0413753,5.044065,0.9627071,1.144664,3325,3,41,359,S,fpC-003325-r3-0359.fit.gz
587735694830600295,174.4733,55.99486,0.0522827,7.725501,0.9626161,1.680076,3712,1,40,50,S,fpC-003712-r1-0050.fit.gz
587728307490390027,165.4117,1.413556,0.0650788,5.045894,0.962485,1.48487,1992,1,40,104,S,fpC-001992-r1-0104.fit.gz
587742008968806432,121.0257,9.8145,0.0341239,9.099041,0.9623945,1.623639,5182,2,40,41,S,fpC-005182-r2-0041.fit.gz
587730021726814389,239.9311,3.644778,0.0545444,7.111094,0.9622524,1.393273,2391,2,40,220,S,fpC-002391-r2-0220.fit.gz
587739829276835954,218.6732,24.35947,0.0866244,5.724382,0.962072,1.744137,4674,6,40,101,S,fpC-004674-r6-0101.fit.gz
587725505022525732,261.2838,55.38864,0.099372,5.052466,0.961906,1.433022,1339,5,40,78,S,fpC-001339-r5-0078.fit.gz
587736477060628545,232.0026,7.817861,0.0765406,4.384919,0.9618194,1.146263,3894,2,40,189,S,fpC-003894-r2-0189.fit.gz
587741829119934575,164.194,23.43108,0.0516039,4.230402,0.9615853,1.030393,5140,3,40,85,S,fpC-005140-r3-0085.fit.gz
587735663162360066,156.5905,39.95361,0.0636319,5.683132,0.9615244,1.211377,3704,6,40,159,S,fpC-003704-r6-0159.fit.gz
588017725478928419,195.7916,7.548584,0.0486973,5.018507,0.9610853,1.087293,3841,4,41,206,S,fpC-003841-r4-0206.fit.gz
587733080273387586,173.8418,54.22039,0.0565415,4.29616,0.961022,1.215491,3103,3,40,113,S,fpC-003103-r3-0113.fit.gz
587742645163852258,241.9062,12.71892,0.0690401,4.01073,0.9609829,1.096518,5330,3,40,87,S,fpC-005330-r3-0087.fit.gz
588010877680877648,169.7117,3.728361,0.0394861,6.290521,0.9608705,1.620576,2247,1,41,60,S,fpC-002247-r1-0060.fit.gz
587742903400464544,190.5332,17.82689,0.07231,4.518497,0.9606837,0.9848424,5390,4,40,113,S,fpC-005390-r4-0113.fit.gz
587742628520263946,211.6735,15.80503,0.0602068,4.506017,0.9606681,1.262282,5326,4,40,78,S,fpC-005326-r4-0078.fit.gz
587725552287416422,191.8508,67.79381,0.0740777,5.197714,0.960472,1.445773,1350,5,40,387,S,fpC-001350-r5-0387.fit.gz
588017990686146721,196.0627,9.223473,0.0350352,10.79224,0.9604087,1.388038,3903,2,41,99,S,fpC-003903-r2-0099.fit.gz
587736813134348446,235.2225,9.749917,0.0352605,4.92591,0.9601225,1.560434,3972,4,40,75,S,fpC-003972-r4-0075.fit.gz
587742576446996599,196.3092,19.24222,0.0703545,4.098312,0.9598661,0.9772691,5314,3,40,127,S,fpC-005314-r3-0127.fit.gz
588013384351023291,170.9383,52.51214,0.0344025,6.65444,0.959754,1.252955,2830,6,41,363,S,fpC-002830-r6-0363.fit.gz
587738409785163957,142.5615,10.58811,0.0772711,5.087651,0.9597071,1.473168,4344,2,40,25,S,fpC-004344-r2-0025.fit.gz
587738946146140229,182.5355,39.05242,0.0370443,11.64252,0.9595813,1.391168,4469,1,40,436,S,fpC-004469-r1-0436.fit.gz
587739708486254659,222.3992,25.38133,0.0340409,7.826251,0.9595511,1.313061,4646,5,40,183,S,fpC-004646-r5-0183.fit.gz
587739828203749629,220.1437,23.18047,0.0687946,6.026063,0.9595333,1.408327,4674,4,40,111,S,fpC-004674-r4-0111.fit.gz
587735665856413762,248.0226,35.19075,0.0377081,4.213121,0.9595103,1.211705,3705,3,40,307,S,fpC-003705-r3-0307.fit.gz
587736941451018287,230.2989,30.49864,0.0820358,4.795122,0.9594763,1.152781,4002,3,40,144,S,fpC-004002-r3-0144.fit.gz
588018054576472121,215.3269,47.34192,0.0389051,7.221667,0.9594276,1.441985,3918,1,41,140,S,fpC-003918-r1-0140.fit.gz
588017992302330029,209.0129,9.914556,0.0871241,5.103173,0.9593655,1.177576,3903,5,41,184,S,fpC-003903-r5-0184.fit.gz
587736753012408809,255.256,22.10583,0.048011,5.833774,0.9593209,1.35296,3958,4,40,191,S,fpC-003958-r4-0191.fit.gz
588011124649492505,179.7897,63.05603,0.0504463,5.261469,0.9593154,1.517469,2304,5,41,182,S,fpC-002304-r5-0182.fit.gz
587725075530580154,142.9282,0.5935556,0.0723618,4.442345,0.9592654,1.377963,1239,5,40,151,S,fpC-001239-r5-0151.fit.gz
587739608639406223,216.3806,28.25667,0.0396098,6.457767,0.959227,1.611807,4623,3,40,353,S,fpC-004623-r3-0353.fit.gz
587736976344219817,227.0461,29.775,0.058969,4.112824,0.9591795,1.280311,4010,4,40,92,S,fpC-004010-r4-0092.fit.gz
587722982295929067,223.2906,-0.6391111,0.0776881,3.592636,0.9591491,1.064113,752,2,40,533,S,fpC-000752-r2-0533.fit.gz
587739646744723561,166.4427,30.52708,0.0629514,6.875793,0.9590607,1.292139,4632,2,40,162,S,fpC-004632-r2-0162.fit.gz
587732770507981145,157.8834,8.265555,0.0666015,4.779952,0.9589781,1.298033,3031,2,40,252,S,fpC-003031-r2-0252.fit.gz
587741709406634263,142.5006,21.39322,0.0339686,6.466214,0.9589531,1.102622,5112,4,40,221,S,fpC-005112-r4-0221.fit.gz
588010359614931156,161.2916,4.9445,0.0688831,8.214639,0.9589092,1.136316,2126,4,41,281,S,fpC-002126-r4-0281.fit.gz
588017726005313628,171.6576,7.882222,0.0717254,3.864678,0.9588141,1.057353,3841,5,41,46,S,fpC-003841-r5-0046.fit.gz
587741532240937117,151.5466,25.14944,0.05191,5.983691,0.9586269,1.094703,5071,2,40,247,S,fpC-005071-r2-0247.fit.gz
587742061602013312,165.6772,21.49975,0.0634817,3.911054,0.9581856,1.23887,5194,4,40,344,S,fpC-005194-r4-0344.fit.gz
587731870709121125,185.0037,56.11783,0.0342619,6.019961,0.9579912,1.260975,2821,6,40,203,S,fpC-002821-r6-0203.fit.gz
587729777983684977,220.3508,-1.712083,0.0777199,4.2806,0.9578856,1.344196,2334,4,40,163,S,fpC-002334-r4-0163.fit.gz
587732591718498408,195.7811,60.24956,0.0605503,5.652452,0.9578809,1.565493,2989,5,40,77,S,fpC-002989-r5-0077.fit.gz
587742551218978900,222.7525,16.47644,0.0400067,5.974764,0.9577216,1.036742,5308,4,40,202,S,fpC-005308-r4-0202.fit.gz
587725492137558319,261.3377,55.62192,0.0969937,4.79501,0.9576843,1.404275,1336,5,40,77,S,fpC-001336-r5-0077.fit.gz
588295842861482077,185.147,50.96828,0.0469937,6.067387,0.9574049,1.766835,3059,6,42,153,S,fpC-003059-r6-0153.fit.gz
587732772666474638,183.2633,10.83742,0.0778665,5.885038,0.9573643,1.520567,3031,6,40,420,S,fpC-003031-r6-0420.fit.gz
587741709397066247,121.2659,13.26139,0.0517321,3.907659,0.957286,0.9933447,5112,4,40,75,S,fpC-005112-r4-0075.fit.gz
587738197189001410,118.7269,53.84628,0.0348648,5.922142,0.9572718,1.37727,4294,6,40,97,S,fpC-004294-r6-0097.fit.gz
587727180607848572,25.25533,-8.390667,0.074619,7.802801,0.9571713,1.530649,1729,6,40,249,S,fpC-001729-r6-0249.fit.gz
587738569773678660,176.5322,15.21308,0.0640469,5.015968,0.9571498,0.9301295,4381,4,40,40,S,fpC-004381-r4-0040.fit.gz
587742014910628023,223.9916,18.50233,0.0550133,7.08007,0.9570997,1.057235,5183,5,40,594,S,fpC-005183-r5-0594.fit.gz
587734948058366112,160.2873,10.56575,0.0453141,5.030523,0.9570423,1.220981,3538,2,40,282,S,fpC-003538-r2-0282.fit.gz
588013383816249454,178.7306,52.76953,0.0610675,4.757286,0.9569975,1.301969,2830,5,41,395,S,fpC-002830-r5-0395.fit.gz
587742611879690392,226.9931,13.87633,0.0447048,8.41984,0.9569349,1.113026,5322,5,40,115,S,fpC-005322-r5-0115.fit.gz
587741390494040332,133.5554,20.80242,0.0304935,5.76471,0.9569241,1.073891,5038,2,40,49,S,fpC-005038-r2-0049.fit.gz
588015507678888096,45.97529,-1.187694,0.0386672,6.940691,0.9568384,1.444451,3325,1,41,415,S,fpC-003325-r1-0415.fit.gz
587736584975286498,240.6729,26.95022,0.0756191,4.816457,0.9568174,1.37912,3919,3,40,244,S,fpC-003919-r3-0244.fit.gz
587742888899182733,244.0549,49.59308,0.0577426,3.709349,0.9567358,1.150758,5387,1,40,25,S,fpC-005387-r1-0025.fit.gz
587730773883813917,348.3232,14.09369,0.0606285,3.778184,0.956714,0.9698731,2566,3,40,233,S,fpC-002566-r3-0233.fit.gz
588023046401491151,132.6616,17.369,0.0612861,5.519964,0.9566457,1.360731,5080,3,41,129,S,fpC-005080-r3-0129.fit.gz
587742774565339256,196.0436,17.38825,0.0884331,4.349238,0.9566237,1.286282,5360,4,40,325,S,fpC-005360-r4-0325.fit.gz
587726877815603308,349.2753,-10.1225,0.0703341,5.667605,0.9564849,1.532457,1659,2,40,294,S,fpC-001659-r2-0294.fit.gz
588010359076028601,156.6164,4.263916,0.0653301,6.296199,0.9564512,1.18583,2126,3,41,250,S,fpC-002126-r3-0250.fit.gz
587734892748669007,169.7199,9.626889,0.0309517,3.610526,0.956435,1.165113,3525,3,40,99,S,fpC-003525-r3-0099.fit.gz
587725818033864828,231.8366,59.1133,0.0443104,6.744421,0.9563838,1.289047,1412,4,40,316,S,fpC-001412-r4-0316.fit.gz
587729158963462257,187.9633,4.816333,0.0696037,5.692417,0.9563452,1.488898,2190,3,40,40,S,fpC-002190-r3-0040.fit.gz
587736620399001937,241.8504,27.40514,0.0898821,4.378673,0.9561678,1.389608,3927,5,40,95,S,fpC-003927-r5-0095.fit.gz
587729386618880117,197.1337,59.11681,0.0432892,7.275665,0.9560786,1.581798,2243,3,40,378,S,fpC-002243-r3-0378.fit.gz
587731868558557319,173.0189,53.92586,0.0708534,5.223427,0.9558814,1.36296,2821,2,40,156,S,fpC-002821-r2-0156.fit.gz
587728309104607370,173.6697,2.852806,0.0743866,4.849822,0.9557653,1.304524,1992,4,40,159,S,fpC-001992-r4-0159.fit.gz
587744874251550863,128.7612,11.255,0.0704265,4.894867,0.9557589,1.450425,5849,3,40,82,S,fpC-005849-r3-0082.fit.gz
588017569777320109,197.4929,11.53233,0.0542365,7.50991,0.9556656,1.38345,3805,2,41,68,S,fpC-003805-r2-0068.fit.gz
587741531715338325,180.2243,28.87775,0.0707424,5.774776,0.9556635,1.367744,5071,1,40,419,S,fpC-005071-r1-0419.fit.gz
587735489745911945,216.8695,45.00891,0.0355007,7.464449,0.9555983,1.140095,3664,3,40,50,S,fpC-003664-r3-0050.fit.gz
587745539445751822,153.7598,14.60583,0.0615132,4.730845,0.95553,1.36127,6004,2,40,252,S,fpC-006004-r2-0252.fit.gz
587730023333232703,230.5217,5.854861,0.0356421,4.02956,0.9554446,1.297233,2391,5,40,156,S,fpC-002391-r5-0156.fit.gz
587741603113074781,203.5871,27.27878,0.0356877,6.312862,0.9552792,1.188296,5087,6,40,326,S,fpC-005087-r6-0326.fit.gz
587732702859165903,144.8264,6.088,0.0368834,8.099692,0.9552239,1.388304,3015,4,40,205,S,fpC-003015-r4-0205.fit.gz
587736547388686525,234.0768,5.665361,0.0395742,6.00282,0.9552121,1.026754,3910,5,40,158,S,fpC-003910-r5-0158.fit.gz
587739706872365225,214.0427,26.25778,0.0979601,4.734551,0.9551739,1.234493,4646,2,40,133,S,fpC-004646-r2-0133.fit.gz
588010359608967351,147.6307,4.210583,0.069368,4.895025,0.9551056,1.542604,2126,4,41,190,S,fpC-002126-r4-0190.fit.gz
588023670245818507,184.759,20.65711,0.0630554,4.504568,0.9550869,1.16941,5225,5,41,134,S,fpC-005225-r5-0134.fit.gz
588023670247063700,187.8308,20.61031,0.0646888,5.318027,0.9550577,1.039221,5225,5,41,153,S,fpC-005225-r5-0153.fit.gz
587742575922446571,225.4646,14.68022,0.0748648,4.223051,0.954999,1.233057,5314,2,40,315,S,fpC-005314-r2-0315.fit.gz
587739406763950191,137.8177,25.00936,0.0504305,5.104982,0.9549766,1.154925,4576,3,40,170,S,fpC-004576-r3-0170.fit.gz
587735665314562232,237.3552,42.96489,0.0359689,4.717439,0.9549633,1.348529,3705,2,40,231,S,fpC-003705-r2-0231.fit.gz
587739610246873237,208.7934,31.28106,0.0571394,7.767021,0.9549548,1.793311,4623,6,40,305,S,fpC-004623-r6-0305.fit.gz
587739132960178352,225.912,30.88294,0.0625894,4.21882,0.9549491,1.179554,4512,5,40,176,S,fpC-004512-r5-0176.fit.gz
587732156318875737,126.0979,30.89186,0.0761986,5.484108,0.954917,1.589404,2888,2,40,118,S,fpC-002888-r2-0118.fit.gz
588015507661520918,6.313083,-1.11175,0.0379532,5.308334,0.9548771,1.400379,3325,1,41,150,S,fpC-003325-r1-0150.fit.gz
587738410869063905,166.0782,14.49231,0.0879789,4.050754,0.9548648,1.193345,4344,4,40,180,S,fpC-004344-r4-0180.fit.gz
587733079742284035,196.4615,53.64653,0.0848702,4.435711,0.9548321,1.238412,3103,2,40,201,S,fpC-003103-r2-0201.fit.gz
588017604685201492,187.6918,44.96095,0.0429993,5.981422,0.9547312,1.62226,3813,3,41,240,S,fpC-003813-r3-0240.fit.gz
587727225695698974,12.85738,-10.44572,0.0548401,4.702376,0.9546784,1.152112,1740,2,40,107,S,fpC-001740-r2-0107.fit.gz
587736543089721549,209.9863,9.541111,0.0697225,3.794909,0.9544745,0.9865745,3909,5,40,97,S,fpC-003909-r5-0097.fit.gz
587732484362666118,193.312,50.39305,0.0535016,7.400865,0.9544615,1.263569,2964,5,40,357,S,fpC-002964-r5-0357.fit.gz
587738564943872434,125.8362,7.672278,0.0646007,5.567142,0.9541629,1.065444,4380,3,40,71,S,fpC-004380-r3-0071.fit.gz
588298663040843827,198.265,46.54794,0.0504999,4.84803,0.9540089,1.074953,3716,3,42,99,S,fpC-003716-r3-0099.fit.gz
587726100948648171,218.3938,3.931306,0.0852596,4.656796,0.9539042,1.409921,1478,3,40,69,S,fpC-001478-r3-0069.fit.gz
587728917372600484,209.3256,61.67592,0.0856306,4.831733,0.9538534,1.481256,2134,1,40,56,S,fpC-002134-r1-0056.fit.gz
587734304344572278,341.6289,-0.24925,0.0847814,4.177584,0.9538352,1.008409,3388,3,40,197,S,fpC-003388-r3-0197.fit.gz
587730022796362027,230.5626,5.455,0.0781654,4.431978,0.9537296,1.277472,2391,4,40,156,S,fpC-002391-r4-0156.fit.gz
587732583665827918,164.2145,59.53514,0.0565104,4.370995,0.9534859,1.283853,2987,6,40,83,S,fpC-002987-r6-0083.fit.gz
588848899360882818,145.8745,-0.60875,0.071529,4.630504,0.953407,1.394436,756,2,44,201,S,fpC-000756-r2-0201.fit.gz
587736940909559969,218.8081,34.30547,0.04772,3.534757,0.9532074,1.140864,4002,2,40,74,S,fpC-004002-r2-0074.fit.gz
587732469852537109,133.7274,35.67864,0.0657909,5.22161,0.9531682,1.273804,2961,2,40,134,S,fpC-002961-r2-0134.fit.gz
588017571384393930,189.2702,12.93997,0.0921332,4.293582,0.9530296,1.254405,3805,5,41,14,S,fpC-003805-r5-0014.fit.gz
587732578307342530,154.3495,6.578195,0.0493946,4.177742,0.9530087,1.236918,2986,4,40,239,S,fpC-002986-r4-0239.fit.gz
587739305294889118,196.5147,35.57278,0.0680235,5.550599,0.9529085,1.553861,4552,6,40,163,S,fpC-004552-r6-0163.fit.gz
587736541742235791,197.6463,9.089945,0.0681191,5.580232,0.9527829,1.125468,3909,2,40,16,S,fpC-003909-r2-0016.fit.gz
587738564406935998,125.7244,7.199389,0.0820933,4.354154,0.9526482,1.069964,4380,2,40,70,S,fpC-004380-r2-0070.fit.gz
587736899574890690,243.0256,28.49889,0.0532524,5.759834,0.9525681,1.252717,3992,5,40,141,S,fpC-003992-r5-0141.fit.gz
587732050024988759,160.9806,55.35522,0.0463827,3.780035,0.9525423,1.219211,2863,4,40,218,S,fpC-002863-r4-0218.fit.gz
587733604791812177,211.8498,57.41106,0.0513944,4.63405,0.9523596,1.338096,3225,4,40,45,S,fpC-003225-r4-0045.fit.gz
588017977829883988,215.0896,35.23455,0.0635264,4.251009,0.9523286,0.9987033,3900,2,41,536,S,fpC-003900-r2-0536.fit.gz
588015509822374010,36.90796,0.5063611,0.0715707,3.534332,0.9523144,1.097021,3325,5,41,354,S,fpC-003325-r5-0354.fit.gz
587738195048398937,140.5768,65.31875,0.0374963,5.917591,0.9522906,1.237803,4294,2,40,202,S,fpC-004294-r2-0202.fit.gz
587732048942924030,135.7966,45.04206,0.0396369,4.519928,0.9522896,1.383348,2863,2,40,91,S,fpC-002863-r2-0091.fit.gz
587731513145229440,24.69437,0.2333611,0.0560622,5.498215,0.9522874,1.163023,2738,4,40,83,S,fpC-002738-r4-0083.fit.gz
587738411399053394,149.9827,13.04383,0.0354865,6.024982,0.9522213,1.800007,4344,5,40,75,S,fpC-004344-r5-0075.fit.gz
587744873711206767,121.0668,8.645611,0.0338656,8.052622,0.9521768,1.278133,5849,2,40,29,S,fpC-005849-r2-0029.fit.gz
587738568166867077,185.5633,14.07269,0.0835388,3.18196,0.9520337,1.008488,4381,1,40,98,S,fpC-004381-r1-0098.fit.gz
587742774013657187,160.6518,15.74925,0.0487935,7.07549,0.9517332,1.183317,5360,3,40,99,S,fpC-005360-r3-0099.fit.gz
588010358542958739,165.3295,4.250861,0.0528413,6.640869,0.9517263,1.186062,2126,2,41,308,S,fpC-002126-r2-0308.fit.gz
587734891675779138,171.6646,8.864166,0.0622193,5.393362,0.9517256,1.598122,3525,1,40,112,S,fpC-003525-r1-0112.fit.gz
587739406242218013,176.4727,34.00528,0.0633356,5.736975,0.9516608,1.206182,4576,2,40,401,S,fpC-004576-r2-0401.fit.gz
587738616481251452,149.8565,31.83169,0.0388612,8.154794,0.9516515,1.454044,4392,3,40,37,S,fpC-004392-r3-0037.fit.gz
587730772815446262,0.995,13.72461,0.041471,5.622066,0.9515304,1.188299,2566,1,40,315,S,fpC-002566-r1-0315.fit.gz
588017626693959794,190.5098,44.91145,0.0501455,3.908435,0.9515114,0.9989699,3818,4,41,195,S,fpC-003818-r4-0195.fit.gz
587731870161305838,145.4076,48.67058,0.0380556,7.703401,0.9514893,1.541769,2821,5,40,36,S,fpC-002821-r5-0036.fit.gz
588015508204552280,20.44667,-0.7788611,0.0538915,4.607304,0.9514571,1.214909,3325,2,41,244,S,fpC-003325-r2-0244.fit.gz
587731869091102921,157.2755,51.57889,0.0451002,4.493304,0.9513771,1.222174,2821,3,40,90,S,fpC-002821-r3-0090.fit.gz
587741602572796106,194.9373,27.73722,0.0818217,4.187088,0.9513752,1.267711,5087,5,40,274,S,fpC-005087-r5-0274.fit.gz
587731512605540489,18.25821,-0.1146667,0.0371343,5.930844,0.9512877,1.103494,2738,3,40,40,S,fpC-002738-r3-0040.fit.gz
588295840175292498,178.7412,48.74742,0.0530184,7.610075,0.9512554,1.512387,3059,1,42,125,S,fpC-003059-r1-0125.fit.gz
587742629062836341,225.1355,14.09653,0.0349223,6.279206,0.951245,1.346435,5326,5,40,165,S,fpC-005326-r5-0165.fit.gz
587729752749441271,258.794,29.2632,0.0449275,6.866557,0.9512135,1.294219,2328,5,40,143,S,fpC-002328-r5-0143.fit.gz
588017704027292121,233.5556,8.633166,0.0434436,7.88236,0.9511881,1.305417,3836,4,41,560,S,fpC-003836-r4-0560.fit.gz
587730773881651565,343.3429,13.69283,0.092554,4.333333,0.951137,1.052332,2566,3,40,200,S,fpC-002566-r3-0200.fit.gz
587738574609187012,205.2432,38.99228,0.0792756,5.01306,0.9511168,1.095485,4382,5,40,96,S,fpC-004382-r5-0096.fit.gz
587738947755245735,178.0752,40.20375,0.0702586,4.247499,0.9511114,1.359866,4469,4,40,413,S,fpC-004469-r4-0413.fit.gz
587725469052502129,118.3173,39.05014,0.0409431,5.074459,0.9511089,1.514935,1331,2,40,83,S,fpC-001331-r2-0083.fit.gz
587725039556559004,183.5394,-3.283389,0.098475,5.132933,0.9506705,1.545621,1231,2,40,95,S,fpC-001231-r2-0095.fit.gz
587727177919103032,15.05596,-11.04217,0.0576763,8.149977,0.9506592,1.614428,1729,1,40,182,S,fpC-001729-r1-0182.fit.gz
587739814242222248,238.1797,20.23317,0.0381635,10.54194,0.9506445,1.37553,4671,2,40,67,S,fpC-004671-r2-0067.fit.gz
587739294550589555,164.8414,32.846,0.0773375,4.841247,0.9506336,1.381319,4550,2,40,58,S,fpC-004550-r2-0058.fit.gz
587731514222510237,32.8105,1.087611,0.04044,4.699356,0.9506131,1.313951,2738,6,40,137,S,fpC-002738-r6-0137.fit.gz
587736945740218557,251.4699,21.36422,0.0596965,4.109138,0.9505956,1.203909,4003,3,40,56,S,fpC-004003-r3-0056.fit.gz
587739646206935125,164.1082,29.86953,0.0347704,6.290554,0.950552,1.276132,4632,1,40,148,S,fpC-004632-r1-0148.fit.gz
587741723362328607,199.3358,27.92886,0.0378664,4.84543,0.9504876,1.134659,5115,6,40,176,S,fpC-005115-r6-0176.fit.gz
587742616174330157,244.7002,13.77939,0.0485491,3.878341,0.9504771,1.135665,5323,5,40,110,S,fpC-005323-r5-0110.fit.gz
587741710492172467,171.4357,28.00089,0.0555066,4.761491,0.9503996,1.371453,5112,6,40,401,S,fpC-005112-r6-0401.fit.gz
588007005267296601,246.7038,45.98242,0.0866656,4.795438,0.9503697,1.132177,1345,4,41,614,S,fpC-001345-r4-0614.fit.gz
587742577527619735,212.9471,18.45525,0.0663168,6.455714,0.9503378,1.313459,5314,5,40,232,S,fpC-005314-r5-0232.fit.gz
587742059996250176,177.6842,21.10906,0.0429838,9.593142,0.9502761,1.534235,5194,1,40,418,S,fpC-005194-r1-0418.fit.gz
587726877808722109,333.4133,-9.042528,0.087152,4.85357,0.9502624,1.407518,1659,2,40,189,S,fpC-001659-r2-0189.fit.gz
587733398104899755,234.5509,42.472,0.0333868,6.140171,0.9502546,1.369678,3177,3,40,173,S,fpC-003177-r3-0173.fit.gz
587734892749193282,170.892,9.555361,0.0677344,5.406836,0.9502437,1.280834,3525,3,40,107,S,fpC-003525-r3-0107.fit.gz
587739706883768521,240.456,17.64058,0.0357005,8.202677,0.9502401,1.294882,4646,2,40,307,S,fpC-004646-r2-0307.fit.gz
587742061084082324,212.1054,19.83578,0.0877587,6.063649,0.9502229,1.54322,5194,3,40,633,S,fpC-005194-r3-0633.fit.gz
587739380991787045,228.3504,26.89897,0.0313099,6.469764,0.9502097,1.197479,4570,3,40,134,S,fpC-004570-r3-0134.fit.gz
587730818439053410,344.9876,-8.397445,0.0779055,4.797923,0.9502089,1.534482,2576,6,40,156,S,fpC-002576-r6-0156.fit.gz
588017991773520165,227.5457,7.628972,0.0450697,7.054302,0.9501963,1.079095,3903,4,41,307,S,fpC-003903-r4-0307.fit.gz
587735428542627874,194.3987,48.48739,0.0306263,8.045084,0.9501932,1.643168,3650,1,40,50,S,fpC-003650-r1-0050.fit.gz
587742626909978778,212.3,14.56467,0.0594237,8.307042,0.9501067,1.144889,5326,1,40,83,S,fpC-005326-r1-0083.fit.gz
588017978351550559,171.286,38.94953,0.0487591,5.817567,0.9500874,1.706807,3900,3,41,304,S,fpC-003900-r3-0304.fit.gz
587733196771885239,199.8338,54.42569,0.0932996,4.559646,0.9500814,1.355995,3130,4,40,75,S,fpC-003130-r4-0075.fit.gz
587734623788531885,153.3781,43.99794,0.069945,4.58569,0.9500783,1.182858,3462,6,40,285,S,fpC-003462-r6-0285.fit.gz
587727221933539962,320.6886,10.85242,0.0465623,5.019242,0.9500755,1.205884,1739,3,40,45,S,fpC-001739-r3-0045.fit.gz
587741534404411502,192.6309,30.84692,0.0307331,6.776465,0.9500748,1.135202,5071,6,40,491,S,fpC-005071-r6-0491.fit.gz
587736940909494472,218.5358,34.30108,0.0481637,5.801834,0.9500704,1.182283,4002,2,40,73,S,fpC-004002-r2-0073.fit.gz
587730774414393667,333.5562,12.89208,0.0674909,4.760285,0.950069,1.003535,2566,4,40,137,S,fpC-002566-r4-0137.fit.gz
587732770501951656,144.0069,6.844861,0.0519204,6.059731,0.9500556,1.511951,3031,2,40,160,S,fpC-003031-r2-0160.fit.gz
588017947200651384,173.1808,40.84233,0.0313855,5.840968,0.9500542,1.484896,3893,1,41,115,S,fpC-003893-r1-0115.fit.gz
587736753007165648,245.6102,30.38275,0.0468896,5.944831,0.9500474,1.601424,3958,4,40,111,S,fpC-003958-r4-0111.fit.gz
587742573222690965,171.232,19.9332,0.0513561,4.592653,0.9500465,1.124744,5313,5,40,80,S,fpC-005313-r5-0080.fit.gz
588848898847408246,199.3793,-0.9037778,0.0744078,6.028307,0.9500461,1.530035,756,1,44,558,S,fpC-000756-r1-0558.fit.gz
587736976347693228,235.0123,26.27394,0.0705315,5.585635,0.9500379,1.087805,4010,4,40,145,S,fpC-004010-r4-0145.fit.gz
587742191510814839,172.2819,25.41622,0.0568378,5.698166,0.9500351,1.329411,5224,6,40,131,S,fpC-005224-r6-0131.fit.gz
587732583124959451,149.0997,55.45919,0.0466654,5.772975,0.950035,1.290428,2987,5,40,22,S,fpC-002987-r5-0022.fit.gz
